country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Russian Federation,1989,male,15-24 years,2580-2585,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1989,female,55-74 years,3040-3045,1e7-1e8,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1989,female,35-54 years,2325-2330,1e7-1e8,1e10-1e11,3500-4000,Silent
Russian Federation,1989,female,25-34 years,825-830,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1989,female,15-24 years,625-630,1e6-1e7,1e10-1e11,3500-4000,Generation X
Russian Federation,1989,male,5-14 years,260-265,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1989,female,5-14 years,45-50,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1990,male,75+ years,1365-1370,1e6-1e7,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1990,male,35-54 years,12515-12520,1e7-1e8,1e10-1e11,3500-4000,Silent
Russian Federation,1990,male,55-74 years,6400-6405,1e6-1e7,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1990,male,25-34 years,6865-6870,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1990,female,75+ years,1605-1610,1e6-1e7,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1990,male,15-24 years,2870-2875,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1990,female,55-74 years,3060-3065,1e7-1e8,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1990,female,35-54 years,2465-2470,1e7-1e8,1e10-1e11,3500-4000,Silent
Russian Federation,1990,female,25-34 years,905-910,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1990,female,15-24 years,640-645,1e6-1e7,1e10-1e11,3500-4000,Generation X
Russian Federation,1990,male,5-14 years,255-260,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1990,female,5-14 years,50-55,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1991,male,75+ years,1325-1330,1e6-1e7,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1991,male,35-54 years,12745-12750,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1991,male,55-74 years,6565-6570,1e6-1e7,1e10-1e11,3500-4000,Silent
Russian Federation,1991,male,25-34 years,6900-6905,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1991,female,75+ years,1505-1510,1e6-1e7,1e10-1e11,3500-4000,G.I. Generation
Russian Federation,1991,male,15-24 years,2980-2985,1e7-1e8,1e10-1e11,3500-4000,Generation X
Russian Federation,1991,female,55-74 years,2925-2930,1e7-1e8,1e10-1e11,3500-4000,Silent
Russian Federation,1991,female,35-54 years,2425-2430,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1991,female,25-34 years,885-890,1e7-1e8,1e10-1e11,3500-4000,Boomers
Russian Federation,1991,female,15-24 years,640-645,1e6-1e7,1e10-1e11,3500-4000,Generation X
Russian Federation,1991,male,5-14 years,295-300,1e7-1e8,1e10-1e11,3500-4000,Millenials
Russian Federation,1991,female,5-14 years,60-65,1e7-1e8,1e10-1e11,3500-4000,Millenials
Russian Federation,1992,male,75+ years,1230-1235,1e6-1e7,1e10-1e11,3000-3500,G.I. Generation
Russian Federation,1992,male,35-54 years,15820-15825,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1992,male,55-74 years,8010-8015,1e7-1e8,1e10-1e11,3000-3500,Silent
Russian Federation,1992,male,25-34 years,7955-7960,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1992,male,15-24 years,3445-3450,1e7-1e8,1e10-1e11,3000-3500,Generation X
Russian Federation,1992,female,75+ years,1455-1460,1e6-1e7,1e10-1e11,3000-3500,G.I. Generation
Russian Federation,1992,female,55-74 years,3130-3135,1e7-1e8,1e10-1e11,3000-3500,Silent
Russian Federation,1992,female,35-54 years,2765-2770,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1992,female,25-34 years,985-990,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1992,female,15-24 years,700-705,1e6-1e7,1e10-1e11,3000-3500,Generation X
Russian Federation,1992,male,5-14 years,315-320,1e7-1e8,1e10-1e11,3000-3500,Millenials
Russian Federation,1992,female,5-14 years,75-80,1e7-1e8,1e10-1e11,3000-3500,Millenials
Russian Federation,1993,male,35-54 years,20255-20260,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1993,male,75+ years,1360-1365,1e6-1e7,1e10-1e11,3000-3500,G.I. Generation
Russian Federation,1993,male,55-74 years,10115-10120,1e7-1e8,1e10-1e11,3000-3500,Silent
Russian Federation,1993,male,25-34 years,9325-9330,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1993,male,15-24 years,4345-4350,1e7-1e8,1e10-1e11,3000-3500,Generation X
Russian Federation,1993,female,75+ years,1465-1470,1e6-1e7,1e10-1e11,3000-3500,G.I. Generation
Russian Federation,1993,female,55-74 years,3430-3435,1e7-1e8,1e10-1e11,3000-3500,Silent
Russian Federation,1993,female,35-54 years,3160-3165,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1993,female,25-34 years,1150-1155,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,1993,female,15-24 years,780-785,1e6-1e7,1e10-1e11,3000-3500,Generation X
Russian Federation,1993,male,5-14 years,335-340,1e7-1e8,1e10-1e11,3000-3500,Millenials
Russian Federation,1993,female,5-14 years,90-95,1e7-1e8,1e10-1e11,3000-3500,Millenials
Russian Federation,1994,male,35-54 years,22335-22340,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1994,male,75+ years,1410-1415,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1994,male,55-74 years,11430-11435,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1994,male,25-34 years,10305-10310,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1994,male,15-24 years,5175-5180,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1994,female,75+ years,1450-1455,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1994,female,55-74 years,3485-3490,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1994,female,35-54 years,3255-3260,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1994,female,25-34 years,1195-1200,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1994,female,15-24 years,910-915,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1994,male,5-14 years,360-365,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1994,female,5-14 years,70-75,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1995,male,35-54 years,21705-21710,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1995,male,55-74 years,11150-11155,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1995,male,75+ years,1180-1185,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1995,male,25-34 years,9785-9790,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1995,male,15-24 years,5730-5735,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1995,female,75+ years,1545-1550,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1995,female,55-74 years,3495-3500,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1995,female,35-54 years,3325-3330,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1995,female,25-34 years,1175-1180,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1995,female,15-24 years,1000-1005,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1995,male,5-14 years,350-355,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1995,female,5-14 years,75-80,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1996,male,35-54 years,20560-20565,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1996,male,75+ years,1190-1195,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1996,male,55-74 years,10750-10755,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1996,male,25-34 years,9210-9215,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1996,male,15-24 years,5780-5785,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1996,female,75+ years,1415-1420,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1996,female,55-74 years,3200-3205,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1996,female,35-54 years,2950-2955,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1996,female,25-34 years,1125-1130,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1996,female,15-24 years,900-905,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1996,male,5-14 years,315-320,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1996,female,5-14 years,75-80,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1997,male,75+ years,1200-1205,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1997,male,35-54 years,18970-18975,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1997,male,55-74 years,10725-10730,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1997,male,25-34 years,8220-8225,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1997,male,15-24 years,5775-5780,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1997,female,75+ years,1420-1425,1e6-1e7,1e10-1e11,2500-3000,G.I. Generation
Russian Federation,1997,female,55-74 years,3175-3180,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,1997,female,35-54 years,2815-2820,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,1997,female,25-34 years,1045-1050,1e6-1e7,1e10-1e11,2500-3000,Generation X
Russian Federation,1997,female,15-24 years,940-945,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,1997,male,5-14 years,345-350,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1997,female,5-14 years,75-80,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,1998,male,35-54 years,18055-18060,1e7-1e8,1e10-1e11,1500-2000,Boomers
Russian Federation,1998,male,75+ years,1105-1110,1e6-1e7,1e10-1e11,1500-2000,G.I. Generation
Russian Federation,1998,male,55-74 years,9680-9685,1e7-1e8,1e10-1e11,1500-2000,Silent
Russian Federation,1998,male,25-34 years,7630-7635,1e7-1e8,1e10-1e11,1500-2000,Generation X
Russian Federation,1998,male,15-24 years,5725-5730,1e7-1e8,1e10-1e11,1500-2000,Generation X
Russian Federation,1998,female,75+ years,1430-1435,1e6-1e7,1e10-1e11,1500-2000,G.I. Generation
Russian Federation,1998,female,55-74 years,2915-2920,1e7-1e8,1e10-1e11,1500-2000,Silent
Russian Federation,1998,female,35-54 years,2710-2715,1e7-1e8,1e10-1e11,1500-2000,Boomers
Russian Federation,1998,female,25-34 years,900-905,1e6-1e7,1e10-1e11,1500-2000,Generation X
Russian Federation,1998,female,15-24 years,925-930,1e7-1e8,1e10-1e11,1500-2000,Generation X
Russian Federation,1998,male,5-14 years,330-335,1e7-1e8,1e10-1e11,1500-2000,Millenials
Russian Federation,1998,female,5-14 years,75-80,1e7-1e8,1e10-1e11,1500-2000,Millenials
Russian Federation,1999,male,55-74 years,10605-10610,1e7-1e8,1e10-1e11,1000-1500,Silent
Russian Federation,1999,male,35-54 years,20700-20705,1e7-1e8,1e10-1e11,1000-1500,Boomers
Russian Federation,1999,male,75+ years,1125-1130,1e6-1e7,1e10-1e11,1000-1500,G.I. Generation
Russian Federation,1999,male,25-34 years,8100-8105,1e7-1e8,1e10-1e11,1000-1500,Generation X
Russian Federation,1999,male,15-24 years,6115-6120,1e7-1e8,1e10-1e11,1000-1500,Generation X
Russian Federation,1999,female,75+ years,1485-1490,1e6-1e7,1e10-1e11,1000-1500,G.I. Generation
Russian Federation,1999,female,55-74 years,3070-3075,1e7-1e8,1e10-1e11,1000-1500,Silent
Russian Federation,1999,female,35-54 years,3125-3130,1e7-1e8,1e10-1e11,1000-1500,Boomers
Russian Federation,1999,female,25-34 years,1040-1045,1e6-1e7,1e10-1e11,1000-1500,Generation X
Russian Federation,1999,female,15-24 years,1075-1080,1e7-1e8,1e10-1e11,1000-1500,Generation X
Russian Federation,1999,male,5-14 years,400-405,1e7-1e8,1e10-1e11,1000-1500,Millenials
Russian Federation,1999,female,5-14 years,95-100,1e7-1e8,1e10-1e11,1000-1500,Millenials
Russian Federation,2000,male,35-54 years,21060-21065,1e7-1e8,1e10-1e11,1500-2000,Boomers
Russian Federation,2000,male,55-74 years,9655-9660,1e7-1e8,1e10-1e11,1500-2000,Silent
Russian Federation,2000,male,25-34 years,8650-8655,1e7-1e8,1e10-1e11,1500-2000,Generation X
Russian Federation,2000,male,75+ years,1160-1165,1e6-1e7,1e10-1e11,1500-2000,G.I. Generation
Russian Federation,2000,male,15-24 years,6575-6580,1e7-1e8,1e10-1e11,1500-2000,Generation X
Russian Federation,2000,female,75+ years,1380-1385,1e6-1e7,1e10-1e11,1500-2000,G.I. Generation
Russian Federation,2000,female,55-74 years,2645-2650,1e7-1e8,1e10-1e11,1500-2000,Silent
Russian Federation,2000,female,35-54 years,2925-2930,1e7-1e8,1e10-1e11,1500-2000,Boomers
Russian Federation,2000,female,25-34 years,1025-1030,1e6-1e7,1e10-1e11,1500-2000,Generation X
Russian Federation,2000,female,15-24 years,1010-1015,1e7-1e8,1e10-1e11,1500-2000,Generation X
Russian Federation,2000,male,5-14 years,400-405,1e6-1e7,1e10-1e11,1500-2000,Millenials
Russian Federation,2000,female,5-14 years,100-105,1e6-1e7,1e10-1e11,1500-2000,Millenials
Russian Federation,2001,male,35-54 years,21260-21265,1e7-1e8,1e10-1e11,2000-2500,Boomers
Russian Federation,2001,male,55-74 years,9230-9235,1e7-1e8,1e10-1e11,2000-2500,Silent
Russian Federation,2001,male,25-34 years,8885-8890,1e7-1e8,1e10-1e11,2000-2500,Generation X
Russian Federation,2001,male,75+ years,1235-1240,1e6-1e7,1e10-1e11,2000-2500,Silent
Russian Federation,2001,male,15-24 years,6940-6945,1e7-1e8,1e10-1e11,2000-2500,Millenials
Russian Federation,2001,female,75+ years,1345-1350,1e6-1e7,1e10-1e11,2000-2500,Silent
Russian Federation,2001,female,55-74 years,2470-2475,1e7-1e8,1e10-1e11,2000-2500,Silent
Russian Federation,2001,female,35-54 years,2915-2920,1e7-1e8,1e10-1e11,2000-2500,Boomers
Russian Federation,2001,female,25-34 years,1085-1090,1e6-1e7,1e10-1e11,2000-2500,Generation X
Russian Federation,2001,female,15-24 years,1060-1065,1e7-1e8,1e10-1e11,2000-2500,Millenials
Russian Federation,2001,male,5-14 years,385-390,1e6-1e7,1e10-1e11,2000-2500,Millenials
Russian Federation,2001,female,5-14 years,110-115,1e6-1e7,1e10-1e11,2000-2500,Millenials
Russian Federation,2002,male,35-54 years,20115-20120,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,2002,male,55-74 years,8845-8850,1e6-1e7,1e10-1e11,2500-3000,Silent
Russian Federation,2002,male,25-34 years,8695-8700,1e7-1e8,1e10-1e11,2500-3000,Generation X
Russian Federation,2002,male,75+ years,1295-1300,1e6-1e7,1e10-1e11,2500-3000,Silent
Russian Federation,2002,male,15-24 years,6665-6670,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,2002,female,75+ years,1450-1455,1e6-1e7,1e10-1e11,2500-3000,Silent
Russian Federation,2002,female,55-74 years,2470-2475,1e7-1e8,1e10-1e11,2500-3000,Silent
Russian Federation,2002,female,35-54 years,2905-2910,1e7-1e8,1e10-1e11,2500-3000,Boomers
Russian Federation,2002,female,25-34 years,1085-1090,1e6-1e7,1e10-1e11,2500-3000,Generation X
Russian Federation,2002,female,15-24 years,1050-1055,1e7-1e8,1e10-1e11,2500-3000,Millenials
Russian Federation,2002,male,5-14 years,335-340,1e6-1e7,1e10-1e11,2500-3000,Millenials
Russian Federation,2002,female,5-14 years,80-85,1e6-1e7,1e10-1e11,2500-3000,Millenials
Russian Federation,2003,male,75+ years,1495-1500,1e6-1e7,1e10-1e11,3000-3500,Silent
Russian Federation,2003,male,35-54 years,18680-18685,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,2003,male,55-74 years,8310-8315,1e6-1e7,1e10-1e11,3000-3500,Silent
Russian Federation,2003,male,25-34 years,8080-8085,1e7-1e8,1e10-1e11,3000-3500,Generation X
Russian Federation,2003,male,15-24 years,6130-6135,1e7-1e8,1e10-1e11,3000-3500,Millenials
Russian Federation,2003,female,75+ years,1415-1420,1e6-1e7,1e10-1e11,3000-3500,Silent
Russian Federation,2003,female,55-74 years,2210-2215,1e7-1e8,1e10-1e11,3000-3500,Silent
Russian Federation,2003,female,35-54 years,2715-2720,1e7-1e8,1e10-1e11,3000-3500,Boomers
Russian Federation,2003,female,25-34 years,1045-1050,1e7-1e8,1e10-1e11,3000-3500,Generation X
Russian Federation,2003,female,15-24 years,965-970,1e7-1e8,1e10-1e11,3000-3500,Millenials
Russian Federation,2003,male,5-14 years,280-285,1e6-1e7,1e10-1e11,3000-3500,Millenials
Russian Federation,2003,female,5-14 years,75-80,1e6-1e7,1e10-1e11,3000-3500,Millenials
Russian Federation,2004,male,75+ years,1575-1580,1e6-1e7,1e10-1e11,4000-4500,Silent
Russian Federation,2004,male,35-54 years,17460-17465,1e7-1e8,1e10-1e11,4000-4500,Boomers
Russian Federation,2004,male,55-74 years,7710-7715,1e6-1e7,1e10-1e11,4000-4500,Silent
Russian Federation,2004,male,25-34 years,7950-7955,1e7-1e8,1e10-1e11,4000-4500,Generation X
Russian Federation,2004,male,15-24 years,5890-5895,1e7-1e8,1e10-1e11,4000-4500,Millenials
Russian Federation,2004,female,75+ years,1395-1400,1e6-1e7,1e10-1e11,4000-4500,Silent
Russian Federation,2004,female,55-74 years,2025-2030,1e7-1e8,1e10-1e11,4000-4500,Silent
Russian Federation,2004,female,35-54 years,2665-2670,1e7-1e8,1e10-1e11,4000-4500,Boomers
Russian Federation,2004,female,25-34 years,1040-1045,1e7-1e8,1e10-1e11,4000-4500,Generation X
Russian Federation,2004,female,15-24 years,990-995,1e7-1e8,1e10-1e11,4000-4500,Millenials
Russian Federation,2004,male,5-14 years,285-290,1e6-1e7,1e10-1e11,4000-4500,Millenials
Russian Federation,2004,female,5-14 years,70-75,1e6-1e7,1e10-1e11,4000-4500,Millenials
Russian Federation,2005,male,75+ years,1595-1600,1e6-1e7,1e10-1e11,5500-6000,Silent
Russian Federation,2005,male,35-54 years,15840-15845,1e7-1e8,1e10-1e11,5500-6000,Boomers
Russian Federation,2005,male,25-34 years,7795-7800,1e7-1e8,1e10-1e11,5500-6000,Generation X
Russian Federation,2005,male,55-74 years,7140-7145,1e6-1e7,1e10-1e11,5500-6000,Silent
Russian Federation,2005,male,15-24 years,5745-5750,1e7-1e8,1e10-1e11,5500-6000,Millenials
Russian Federation,2005,female,75+ years,1300-1305,1e6-1e7,1e10-1e11,5500-6000,Silent
Russian Federation,2005,female,55-74 years,1880-1885,1e7-1e8,1e10-1e11,5500-6000,Silent
Russian Federation,2005,female,35-54 years,2310-2315,1e7-1e8,1e10-1e11,5500-6000,Boomers
Russian Federation,2005,female,25-34 years,990-995,1e7-1e8,1e10-1e11,5500-6000,Generation X
Russian Federation,2005,female,15-24 years,900-905,1e7-1e8,1e10-1e11,5500-6000,Millenials
Russian Federation,2005,male,5-14 years,205-210,1e6-1e7,1e10-1e11,5500-6000,Millenials
Russian Federation,2005,female,5-14 years,65-70,1e6-1e7,1e10-1e11,5500-6000,Millenials
Russian Federation,2006,male,75+ years,1700-1705,1e6-1e7,1e10-1e11,7000-7500,Silent
Russian Federation,2006,male,25-34 years,7580-7585,1e7-1e8,1e10-1e11,7000-7500,Generation X
Russian Federation,2006,male,35-54 years,14015-14020,1e7-1e8,1e10-1e11,7000-7500,Boomers
Russian Federation,2006,male,55-74 years,6560-6565,1e7-1e8,1e10-1e11,7000-7500,Silent
Russian Federation,2006,male,15-24 years,5315-5320,1e7-1e8,1e10-1e11,7000-7500,Millenials
Russian Federation,2006,female,75+ years,1400-1405,1e6-1e7,1e10-1e11,7000-7500,Silent
Russian Federation,2006,female,55-74 years,1715-1720,1e7-1e8,1e10-1e11,7000-7500,Silent
Russian Federation,2006,female,35-54 years,2185-2190,1e7-1e8,1e10-1e11,7000-7500,Boomers
Russian Federation,2006,female,25-34 years,970-975,1e7-1e8,1e10-1e11,7000-7500,Generation X
Russian Federation,2006,female,15-24 years,865-870,1e7-1e8,1e10-1e11,7000-7500,Millenials
Russian Federation,2006,male,5-14 years,200-205,1e6-1e7,1e10-1e11,7000-7500,Millenials
Russian Federation,2006,female,5-14 years,70-75,1e6-1e7,1e10-1e11,7000-7500,Millenials
Russian Federation,2007,male,75+ years,1655-1660,1e6-1e7,1e11-1e12,9500-10000,Silent
Russian Federation,2007,male,25-34 years,7480-7485,1e7-1e8,1e11-1e12,9500-10000,Generation X
Russian Federation,2007,male,35-54 years,13060-13065,1e7-1e8,1e11-1e12,9500-10000,Boomers
Russian Federation,2007,male,55-74 years,6150-6155,1e7-1e8,1e11-1e12,9500-10000,Silent
Russian Federation,2007,male,15-24 years,5255-5260,1e7-1e8,1e11-1e12,9500-10000,Millenials
Russian Federation,2007,female,75+ years,1355-1360,1e6-1e7,1e11-1e12,9500-10000,Silent
Russian Federation,2007,female,55-74 years,1735-1740,1e7-1e8,1e11-1e12,9500-10000,Silent
Russian Federation,2007,female,35-54 years,2175-2180,1e7-1e8,1e11-1e12,9500-10000,Boomers
Russian Federation,2007,female,25-34 years,1050-1055,1e7-1e8,1e11-1e12,9500-10000,Generation X
Russian Federation,2007,female,15-24 years,945-950,1e7-1e8,1e11-1e12,9500-10000,Millenials
Russian Federation,2007,male,5-14 years,190-195,1e6-1e7,1e11-1e12,9500-10000,Generation Z
Russian Federation,2007,female,5-14 years,65-70,1e6-1e7,1e11-1e12,9500-10000,Generation Z
Russian Federation,2008,male,75+ years,1710-1715,1e6-1e7,1e11-1e12,12000-12500,Silent
Russian Federation,2008,male,25-34 years,6855-6860,1e7-1e8,1e11-1e12,12000-12500,Generation X
Russian Federation,2008,male,35-54 years,11845-11850,1e7-1e8,1e11-1e12,12000-12500,Boomers
Russian Federation,2008,male,55-74 years,5850-5855,1e7-1e8,1e11-1e12,12000-12500,Silent
Russian Federation,2008,male,15-24 years,4860-4865,1e7-1e8,1e11-1e12,12000-12500,Millenials
Russian Federation,2008,female,75+ years,1280-1285,1e6-1e7,1e11-1e12,12000-12500,Silent
Russian Federation,2008,female,55-74 years,1610-1615,1e7-1e8,1e11-1e12,12000-12500,Silent
Russian Federation,2008,female,35-54 years,2035-2040,1e7-1e8,1e11-1e12,12000-12500,Boomers
Russian Federation,2008,female,25-34 years,980-985,1e7-1e8,1e11-1e12,12000-12500,Generation X
Russian Federation,2008,female,15-24 years,915-920,1e7-1e8,1e11-1e12,12000-12500,Millenials
Russian Federation,2008,male,5-14 years,145-150,1e6-1e7,1e11-1e12,12000-12500,Generation Z
Russian Federation,2008,female,5-14 years,85-90,1e6-1e7,1e11-1e12,12000-12500,Generation Z
Russian Federation,2009,male,75+ years,1530-1535,1e6-1e7,1e11-1e12,9000-9500,Silent
Russian Federation,2009,male,25-34 years,7230-7235,1e7-1e8,1e11-1e12,9000-9500,Generation X
Russian Federation,2009,male,35-54 years,11720-11725,1e7-1e8,1e11-1e12,9000-9500,Boomers
Russian Federation,2009,male,55-74 years,5635-5640,1e7-1e8,1e11-1e12,9000-9500,Silent
Russian Federation,2009,male,15-24 years,4630-4635,1e7-1e8,1e11-1e12,9000-9500,Millenials
Russian Federation,2009,female,75+ years,1130-1135,1e6-1e7,1e11-1e12,9000-9500,Silent
Russian Federation,2009,female,55-74 years,1515-1520,1e7-1e8,1e11-1e12,9000-9500,Silent
Russian Federation,2009,female,35-54 years,1925-1930,1e7-1e8,1e11-1e12,9000-9500,Boomers
Russian Federation,2009,female,25-34 years,985-990,1e7-1e8,1e11-1e12,9000-9500,Generation X
Russian Federation,2009,female,15-24 years,835-840,1e7-1e8,1e11-1e12,9000-9500,Millenials
Russian Federation,2009,male,5-14 years,165-170,1e6-1e7,1e11-1e12,9000-9500,Generation Z
Russian Federation,2009,female,5-14 years,75-80,1e6-1e7,1e11-1e12,9000-9500,Generation Z
Russian Federation,2010,male,75+ years,1505-1510,1e6-1e7,1e11-1e12,11000-11500,Silent
Russian Federation,2010,male,25-34 years,6505-6510,1e7-1e8,1e11-1e12,11000-11500,Generation X
Russian Federation,2010,male,35-54 years,10300-10305,1e7-1e8,1e11-1e12,11000-11500,Generation X
Russian Federation,2010,male,55-74 years,5175-5180,1e7-1e8,1e11-1e12,11000-11500,Silent
Russian Federation,2010,male,15-24 years,3930-3935,1e7-1e8,1e11-1e12,11000-11500,Millenials
Russian Federation,2010,female,75+ years,1040-1045,1e6-1e7,1e11-1e12,11000-11500,Silent
Russian Federation,2010,female,55-74 years,1350-1355,1e7-1e8,1e11-1e12,11000-11500,Silent
Russian Federation,2010,female,25-34 years,890-895,1e7-1e8,1e11-1e12,11000-11500,Generation X
Russian Federation,2010,female,35-54 years,1675-1680,1e7-1e8,1e11-1e12,11000-11500,Generation X
Russian Federation,2010,female,15-24 years,760-765,1e7-1e8,1e11-1e12,11000-11500,Millenials
Russian Federation,2010,male,5-14 years,130-135,1e6-1e7,1e11-1e12,11000-11500,Generation Z
Russian Federation,2010,female,5-14 years,60-65,1e6-1e7,1e11-1e12,11000-11500,Generation Z
Russian Federation,2011,male,75+ years,1480-1485,1e6-1e7,1e11-1e12,15000-15500,Silent
Russian Federation,2011,male,25-34 years,6010-6015,1e7-1e8,1e11-1e12,15000-15500,Millenials
Russian Federation,2011,male,35-54 years,9410-9415,1e7-1e8,1e11-1e12,15000-15500,Generation X
Russian Federation,2011,male,55-74 years,4890-4895,1e7-1e8,1e11-1e12,15000-15500,Boomers
Russian Federation,2011,male,15-24 years,3565-3570,1e7-1e8,1e11-1e12,15000-15500,Millenials
Russian Federation,2011,female,75+ years,1100-1105,1e6-1e7,1e11-1e12,15000-15500,Silent
Russian Federation,2011,female,15-24 years,735-740,1e6-1e7,1e11-1e12,15000-15500,Millenials
Russian Federation,2011,female,55-74 years,1295-1300,1e7-1e8,1e11-1e12,15000-15500,Boomers
Russian Federation,2011,female,25-34 years,840-845,1e7-1e8,1e11-1e12,15000-15500,Millenials
Russian Federation,2011,female,35-54 years,1510-1515,1e7-1e8,1e11-1e12,15000-15500,Generation X
Russian Federation,2011,male,5-14 years,100-105,1e6-1e7,1e11-1e12,15000-15500,Generation Z
Russian Federation,2011,female,5-14 years,65-70,1e6-1e7,1e11-1e12,15000-15500,Generation Z
Russian Federation,2012,male,75+ years,1485-1490,1e6-1e7,1e11-1e12,16000-16500,Silent
Russian Federation,2012,male,25-34 years,5760-5765,1e7-1e8,1e11-1e12,16000-16500,Millenials
Russian Federation,2012,male,35-54 years,8750-8755,1e7-1e8,1e11-1e12,16000-16500,Generation X
Russian Federation,2012,male,55-74 years,4800-4805,1e7-1e8,1e11-1e12,16000-16500,Boomers
Russian Federation,2012,male,15-24 years,3270-3275,1e6-1e7,1e11-1e12,16000-16500,Millenials
Russian Federation,2012,female,75+ years,1090-1095,1e6-1e7,1e11-1e12,16000-16500,Silent
